longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_category,age_category
-118.19,34.19,34.0,2061.0,260.0,825.0,254.0,15.0001,500001.0,<1H OCEAN,8.114173228346457,0.12615235322658905,3.248031496062992,Very High,Old
-118.2,34.19,38.0,2176.0,266.0,798.0,243.0,15.0001,500001.0,<1H OCEAN,8.954732510288066,0.12224264705882353,3.2839506172839505,Very High,Very Old
-118.18,34.17,43.0,4269.0,591.0,1467.0,582.0,9.0702,500001.0,<1H OCEAN,7.335051546391752,0.13843991567111735,2.520618556701031,Very High,Very Old
-118.18,34.16,34.0,5012.0,746.0,1699.0,715.0,9.4987,500001.0,<1H OCEAN,7.00979020979021,0.14884277733439744,2.3762237762237763,Very High,Old
-118.15,34.18,46.0,2230.0,488.0,1985.0,456.0,2.2328,142100.0,<1H OCEAN,4.890350877192983,0.21883408071748878,4.353070175438597,Low,Very Old
-118.15,34.17,46.0,2553.0,558.0,1740.0,492.0,2.0278,127500.0,<1H OCEAN,5.189024390243903,0.21856639247943596,3.5365853658536586,Low,Very Old
-118.16,34.18,44.0,1870.0,389.0,1345.0,391.0,1.8932,136100.0,<1H OCEAN,4.782608695652174,0.20802139037433154,3.4398976982097187,Low,Very Old
-118.16,34.18,48.0,568.0,145.0,559.0,135.0,2.4135,135700.0,<1H OCEAN,4.207407407407407,0.25528169014084506,4.140740740740741,Low,Very Old
-118.16,34.17,52.0,1193.0,228.0,703.0,221.0,3.1741,163800.0,<1H OCEAN,5.398190045248869,0.19111483654652137,3.180995475113122,Medium,Very Old
-118.17,34.18,44.0,1401.0,246.0,607.0,271.0,2.8472,218800.0,<1H OCEAN,5.169741697416974,0.17558886509635974,2.2398523985239853,Low,Very Old
-118.15,34.18,42.0,1521.0,320.0,1118.0,311.0,3.3125,154900.0,<1H OCEAN,4.890675241157556,0.210387902695595,3.594855305466238,Medium,Very Old
-118.16,34.19,42.0,2076.0,462.0,1641.0,436.0,2.2326,149200.0,<1H OCEAN,4.761467889908257,0.22254335260115607,3.7637614678899083,Low,Very Old
-118.16,34.19,44.0,2195.0,449.0,1377.0,417.0,3.5887,153500.0,<1H OCEAN,5.26378896882494,0.20455580865603645,3.302158273381295,Medium,Very Old
-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,166700.0,<1H OCEAN,5.40084388185654,0.18046875,3.4936708860759493,Medium,Very Old
-118.17,34.19,45.0,1790.0,316.0,1035.0,312.0,4.0985,173100.0,<1H OCEAN,5.737179487179487,0.17653631284916202,3.3173076923076925,Medium,Very Old
-118.13,34.19,42.0,2203.0,412.0,1012.0,377.0,4.0714,234000.0,INLAND,5.843501326259947,0.1870177031320926,2.684350132625995,Medium,Very Old
-118.14,34.18,47.0,3457.0,622.0,1700.0,579.0,3.5164,226500.0,<1H OCEAN,5.970639032815199,0.1799247902805901,2.936096718480138,Medium,Very Old
-118.14,34.19,49.0,1678.0,277.0,737.0,287.0,3.7222,237000.0,INLAND,5.846689895470384,0.16507747318235996,2.56794425087108,Medium,Very Old
-118.15,34.19,38.0,1750.0,411.0,1398.0,409.0,2.3967,163100.0,<1H OCEAN,4.278728606356968,0.23485714285714285,3.4180929095354524,Low,Very Old
-118.1,34.18,47.0,2168.0,352.0,902.0,361.0,5.894,300900.0,INLAND,6.0055401662049865,0.16236162361623616,2.4986149584487536,High,Very Old
-118.11,34.18,52.0,3571.0,510.0,1434.0,490.0,5.9009,376000.0,INLAND,7.2877551020408164,0.1428171380565668,2.926530612244898,High,Very Old
-118.12,34.18,44.0,2357.0,342.0,891.0,337.0,6.3467,352700.0,INLAND,6.994065281899109,0.14509970301230377,2.6439169139465877,Very High,Very Old
-118.13,34.18,52.0,3094.0,519.0,1309.0,488.0,6.4223,310900.0,INLAND,6.340163934426229,0.16774402068519714,2.682377049180328,Very High,Very Old
-118.1,34.17,46.0,1774.0,315.0,753.0,330.0,4.7241,279600.0,INLAND,5.375757575757576,0.17756482525366404,2.2818181818181817,High,Very Old
-118.1,34.17,48.0,1111.0,229.0,421.0,202.0,3.2813,268100.0,INLAND,5.5,0.20612061206120613,2.0841584158415842,Medium,Very Old
-118.11,34.17,50.0,3374.0,598.0,1484.0,569.0,4.99,261600.0,INLAND,5.929701230228471,0.17723770005927683,2.6080843585237257,High,Very Old
-118.11,34.17,46.0,2837.0,592.0,1453.0,549.0,3.1115,234600.0,INLAND,5.167577413479052,0.20867113147691224,2.6466302367941714,Medium,Very Old
-118.12,34.18,47.0,2344.0,513.0,1537.0,481.0,3.4777,230600.0,INLAND,4.873180873180873,0.2188566552901024,3.1954261954261955,Medium,Very Old
-118.13,34.18,52.0,1464.0,211.0,603.0,226.0,5.8309,309100.0,INLAND,6.477876106194691,0.14412568306010928,2.668141592920354,High,Very Old
-118.12,34.17,37.0,2705.0,676.0,1551.0,608.0,2.2692,225000.0,INLAND,4.449013157894737,0.2499075785582255,2.5509868421052633,Low,Old
-118.12,34.17,52.0,1835.0,330.0,777.0,317.0,3.7159,315400.0,INLAND,5.788643533123029,0.17983651226158037,2.451104100946372,Medium,Very Old
-118.13,34.17,52.0,1784.0,368.0,966.0,345.0,3.6094,261500.0,<1H OCEAN,5.171014492753623,0.2062780269058296,2.8,Medium,Very Old
-118.14,34.18,52.0,1700.0,317.0,996.0,329.0,3.9688,175000.0,<1H OCEAN,5.167173252279635,0.1864705882352941,3.027355623100304,Medium,Very Old
-118.14,34.17,52.0,2667.0,486.0,1681.0,504.0,4.0524,173100.0,<1H OCEAN,5.291666666666667,0.18222722159730034,3.3353174603174605,Medium,Very Old
-118.14,34.17,42.0,2757.0,713.0,2112.0,653.0,2.7148,166800.0,<1H OCEAN,4.222052067381317,0.2586144359811389,3.2343032159264933,Low,Very Old
-118.14,34.18,50.0,1493.0,326.0,1000.0,323.0,3.3068,154400.0,<1H OCEAN,4.622291021671827,0.21835231078365708,3.0959752321981426,Medium,Very Old
-118.14,34.17,40.0,1054.0,251.0,1056.0,276.0,2.3,146700.0,<1H OCEAN,3.818840579710145,0.2381404174573055,3.8260869565217392,Low,Very Old
-118.15,34.18,45.0,2612.0,664.0,3117.0,584.0,2.3029,148800.0,<1H OCEAN,4.472602739726027,0.2542113323124043,5.337328767123288,Low,Very Old
-118.15,34.16,18.0,1711.0,383.0,1474.0,415.0,1.2891,181300.0,<1H OCEAN,4.12289156626506,0.22384570426651082,3.5518072289156626,Very Low,New
-118.15,34.16,38.0,2471.0,529.0,1661.0,441.0,2.2765,146600.0,<1H OCEAN,5.603174603174603,0.21408336705787132,3.766439909297052,Low,Very Old
-118.16,34.16,44.0,1284.0,278.0,925.0,261.0,1.7321,178400.0,<1H OCEAN,4.919540229885057,0.21651090342679127,3.5440613026819925,Low,Very Old
-118.16,34.17,46.0,1508.0,261.0,674.0,255.0,3.5909,155400.0,<1H OCEAN,5.913725490196079,0.17307692307692307,2.6431372549019607,Medium,Very Old
-118.16,34.16,43.0,1276.0,226.0,545.0,209.0,4.1518,230700.0,<1H OCEAN,6.105263157894737,0.17711598746081506,2.6076555023923444,Medium,Very Old
-118.16,34.16,52.0,1576.0,239.0,696.0,249.0,6.07,261800.0,<1H OCEAN,6.329317269076305,0.1516497461928934,2.7951807228915664,Very High,Very Old
-118.16,34.15,19.0,1721.0,290.0,571.0,278.0,6.6031,500001.0,<1H OCEAN,6.190647482014389,0.168506682161534,2.053956834532374,Very High,Moderately Old
-118.16,34.15,17.0,821.0,163.0,229.0,164.0,7.3715,263000.0,<1H OCEAN,5.0060975609756095,0.19853836784409257,1.396341463414634,Very High,New
-118.14,34.16,39.0,2776.0,840.0,2546.0,773.0,2.575,153500.0,<1H OCEAN,3.591203104786546,0.3025936599423631,3.2936610608020698,Low,Very Old
-118.14,34.15,52.0,407.0,160.0,227.0,148.0,1.5156,187500.0,<1H OCEAN,2.75,0.3931203931203931,1.5337837837837838,Low,Very Old
-118.15,34.15,52.0,275.0,123.0,273.0,111.0,1.1667,500001.0,<1H OCEAN,2.4774774774774775,0.44727272727272727,2.4594594594594597,Very Low,Very Old
-118.15,34.16,52.0,1925.0,597.0,2258.0,594.0,1.6921,162500.0,<1H OCEAN,3.240740740740741,0.31012987012987014,3.8013468013468015,Low,Very Old
-118.15,34.15,49.0,806.0,199.0,698.0,172.0,2.3654,137500.0,<1H OCEAN,4.686046511627907,0.24689826302729528,4.058139534883721,Low,Very Old
-118.14,34.17,34.0,2384.0,604.0,2073.0,540.0,2.3062,158000.0,<1H OCEAN,4.4148148148148145,0.2533557046979866,3.838888888888889,Low,Old
-118.14,34.16,30.0,2598.0,757.0,2869.0,769.0,2.1377,142300.0,<1H OCEAN,3.3784135240572173,0.2913779830638953,3.730819245773732,Low,Old
-118.15,34.16,20.0,2410.0,632.0,2135.0,578.0,1.6887,148600.0,<1H OCEAN,4.16955017301038,0.26224066390041495,3.6937716262975777,Low,Moderately Old
-118.15,34.17,36.0,930.0,280.0,1024.0,300.0,1.0846,146400.0,<1H OCEAN,3.1,0.3010752688172043,3.4133333333333336,Very Low,Old
-118.13,34.17,49.0,1962.0,435.0,1329.0,457.0,3.2898,200000.0,<1H OCEAN,4.293216630196937,0.2217125382262997,2.9080962800875274,Medium,Very Old
-118.14,34.16,36.0,2973.0,807.0,2846.0,784.0,2.6217,156300.0,<1H OCEAN,3.792091836734694,0.2714429868819374,3.6301020408163267,Low,Old
-118.14,34.17,52.0,2687.0,600.0,1716.0,544.0,2.7201,205700.0,<1H OCEAN,4.939338235294118,0.22329735764793449,3.1544117647058822,Low,Very Old
-118.13,34.16,36.0,2162.0,658.0,1337.0,590.0,2.2095,176700.0,<1H OCEAN,3.664406779661017,0.30434782608695654,2.266101694915254,Low,Old
-118.13,34.15,24.0,1125.0,341.0,579.0,321.0,2.8125,141700.0,<1H OCEAN,3.5046728971962615,0.3031111111111111,1.8037383177570094,Low,Moderately Old
-118.14,34.15,41.0,1256.0,407.0,855.0,383.0,1.9923,500001.0,<1H OCEAN,3.279373368146214,0.32404458598726116,2.2323759791122715,Low,Very Old
-118.14,34.15,17.0,1896.0,674.0,971.0,652.0,0.8438,175000.0,<1H OCEAN,2.9079754601226995,0.35548523206751054,1.4892638036809815,Very Low,New
-118.14,34.16,38.0,1843.0,565.0,1449.0,524.0,2.2174,215400.0,<1H OCEAN,3.517175572519084,0.30656538252848614,2.765267175572519,Low,Very Old
-118.12,34.16,30.0,1762.0,416.0,940.0,398.0,2.8631,188600.0,<1H OCEAN,4.42713567839196,0.23609534619750283,2.3618090452261304,Low,Old
-118.13,34.16,33.0,2682.0,716.0,2050.0,692.0,2.4817,169500.0,<1H OCEAN,3.8757225433526012,0.2669649515287099,2.96242774566474,Low,Old
-118.13,34.15,18.0,1665.0,477.0,1095.0,390.0,2.6038,155600.0,<1H OCEAN,4.269230769230769,0.2864864864864865,2.8076923076923075,Low,New
-118.12,34.15,19.0,557.0,216.0,673.0,212.0,2.1763,168800.0,<1H OCEAN,2.6273584905660377,0.3877917414721723,3.1745283018867925,Low,Moderately Old
-118.12,34.15,22.0,1671.0,480.0,1005.0,443.0,3.0119,171400.0,<1H OCEAN,3.7720090293453725,0.2872531418312388,2.2686230248306996,Medium,Moderately Old
-118.13,34.15,9.0,2099.0,625.0,1252.0,554.0,3.1875,173100.0,<1H OCEAN,3.788808664259928,0.2977608384945212,2.259927797833935,Medium,New
-118.13,34.15,28.0,1119.0,334.0,739.0,323.0,2.5903,125000.0,<1H OCEAN,3.4643962848297214,0.29848078641644327,2.2879256965944275,Low,Moderately Old
-118.12,34.17,52.0,2948.0,542.0,1363.0,495.0,4.7098,287900.0,INLAND,5.955555555555556,0.18385345997286295,2.7535353535353537,High,Very Old
-118.13,34.16,52.0,1872.0,357.0,984.0,364.0,4.0,250400.0,<1H OCEAN,5.142857142857143,0.1907051282051282,2.7032967032967035,Medium,Very Old
-118.13,34.16,52.0,1596.0,314.0,1024.0,292.0,3.6719,227900.0,<1H OCEAN,5.465753424657534,0.19674185463659147,3.506849315068493,Medium,Very Old
-118.13,34.16,52.0,1787.0,427.0,1107.0,410.0,2.5664,215000.0,<1H OCEAN,4.3585365853658535,0.23894795747062114,2.7,Low,Very Old
-118.09,34.17,36.0,2875.0,552.0,1131.0,458.0,4.3083,269300.0,INLAND,6.277292576419214,0.192,2.46943231441048,Medium,Old
-118.1,34.16,44.0,2795.0,496.0,1235.0,469.0,4.2386,283700.0,INLAND,5.959488272921109,0.1774597495527728,2.633262260127932,Medium,Very Old
-118.1,34.17,44.0,4505.0,894.0,2296.0,899.0,3.4811,300500.0,INLAND,5.011123470522803,0.19844617092119868,2.553948832035595,Medium,Very Old
-118.12,34.17,52.0,2166.0,483.0,1308.0,467.0,3.0417,222600.0,INLAND,4.638115631691649,0.22299168975069253,2.8008565310492504,Medium,Very Old
-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,325600.0,INLAND,7.112612612612613,0.14534515516149463,2.768018018018018,High,Very Old
-118.11,34.16,52.0,2489.0,437.0,1101.0,438.0,4.2065,320300.0,INLAND,5.6826484018264845,0.17557251908396945,2.5136986301369864,Medium,Very Old
-118.11,34.16,52.0,1353.0,274.0,852.0,306.0,3.4583,239900.0,INLAND,4.421568627450981,0.2025129342202513,2.784313725490196,Medium,Very Old
-118.11,34.15,40.0,1950.0,509.0,1038.0,438.0,2.6172,196100.0,<1H OCEAN,4.4520547945205475,0.261025641025641,2.3698630136986303,Low,Very Old
-118.11,34.15,26.0,2193.0,558.0,1186.0,559.0,3.6474,184100.0,<1H OCEAN,3.923076923076923,0.25444596443228457,2.1216457960644006,Medium,Moderately Old
-118.12,34.15,35.0,1760.0,447.0,984.0,384.0,3.4167,198200.0,<1H OCEAN,4.583333333333333,0.2539772727272727,2.5625,Medium,Old
-118.12,34.16,52.0,2218.0,437.0,1211.0,422.0,5.0237,241900.0,<1H OCEAN,5.2559241706161135,0.19702434625789,2.8696682464454977,High,Very Old
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,330200.0,INLAND,5.748995983935743,0.17918267551519385,2.8353413654618476,High,Very Old
-118.1,34.15,32.0,978.0,227.0,543.0,211.0,3.0096,199000.0,INLAND,4.6350710900473935,0.23210633946830267,2.5734597156398102,Medium,Old
-118.1,34.15,14.0,1442.0,369.0,782.0,343.0,2.7431,177500.0,INLAND,4.204081632653061,0.25589459084604715,2.2798833819241984,Low,New
-118.08,34.16,42.0,3490.0,665.0,1713.0,620.0,4.5461,242400.0,INLAND,5.629032258064516,0.19054441260744986,2.7629032258064514,High,Very Old
-118.09,34.15,46.0,271.0,74.0,150.0,55.0,2.2321,237500.0,INLAND,4.927272727272728,0.2730627306273063,2.727272727272727,Low,Very Old
-118.09,34.15,52.0,670.0,141.0,268.0,110.0,3.5568,205000.0,INLAND,6.090909090909091,0.21044776119402986,2.4363636363636365,Medium,Very Old
-118.09,34.15,49.0,1467.0,259.0,688.0,260.0,4.3452,260100.0,INLAND,5.642307692307693,0.17655078391274712,2.646153846153846,Medium,Very Old
-118.09,34.16,45.0,2199.0,358.0,942.0,353.0,5.0393,321100.0,INLAND,6.229461756373937,0.1628012733060482,2.668555240793201,High,Very Old
-118.07,34.16,39.0,1804.0,265.0,730.0,276.0,6.4761,397500.0,INLAND,6.536231884057971,0.14689578713968957,2.6449275362318843,Very High,Very Old
-118.07,34.16,35.0,2459.0,438.0,970.0,437.0,4.2143,369400.0,INLAND,5.627002288329519,0.17812118747458316,2.219679633867277,Medium,Old
-118.07,34.15,45.0,1095.0,237.0,672.0,234.0,3.4087,209200.0,INLAND,4.67948717948718,0.21643835616438356,2.871794871794872,Medium,Very Old
-118.07,34.14,42.0,3200.0,685.0,1668.0,628.0,3.375,260400.0,INLAND,5.095541401273885,0.2140625,2.656050955414013,Medium,Very Old
-118.08,34.15,28.0,238.0,58.0,142.0,31.0,0.4999,500001.0,INLAND,7.67741935483871,0.24369747899159663,4.580645161290323,Very Low,Moderately Old
-118.08,34.14,45.0,2923.0,604.0,1903.0,560.0,3.1729,218700.0,INLAND,5.2196428571428575,0.20663701676359905,3.398214285714286,Medium,Very Old
-118.08,34.14,52.0,1282.0,189.0,431.0,187.0,6.1159,470800.0,INLAND,6.855614973262032,0.14742589703588144,2.304812834224599,Very High,Very Old
-118.08,34.13,46.0,1238.0,147.0,377.0,145.0,8.4546,500001.0,INLAND,8.537931034482758,0.11873990306946688,2.6,Very High,Very Old
-118.08,34.13,35.0,1897.0,279.0,733.0,291.0,7.4185,500001.0,INLAND,6.518900343642612,0.147074327886136,2.5189003436426116,Very High,Old
-118.08,34.14,42.0,2690.0,589.0,1149.0,535.0,3.88,281100.0,INLAND,5.02803738317757,0.21895910780669145,2.147663551401869,Medium,Very Old
-118.09,34.14,40.0,3092.0,549.0,1457.0,536.0,5.3377,373800.0,INLAND,5.768656716417911,0.1775549805950841,2.718283582089552,High,Very Old
-118.09,34.15,45.0,1345.0,356.0,749.0,327.0,2.8007,210900.0,INLAND,4.113149847094801,0.26468401486988846,2.290519877675841,Low,Very Old
-118.1,34.14,45.0,3066.0,659.0,1287.0,625.0,3.5804,324400.0,<1H OCEAN,4.9056,0.21493803000652315,2.0592,Medium,Very Old
-118.11,34.14,52.0,2401.0,332.0,810.0,308.0,6.0948,358700.0,<1H OCEAN,7.795454545454546,0.13827571845064557,2.6298701298701297,Very High,Very Old
-118.1,34.14,26.0,6262.0,1645.0,3001.0,1505.0,3.6572,213200.0,<1H OCEAN,4.160797342192691,0.2626956244011498,1.9940199335548172,Medium,Moderately Old
-118.11,34.14,44.0,3298.0,615.0,1417.0,643.0,4.1324,434800.0,<1H OCEAN,5.129082426127527,0.18647665251667678,2.2037325038880247,Medium,Very Old
-118.12,34.14,52.0,2337.0,352.0,981.0,328.0,5.8692,490400.0,<1H OCEAN,7.125,0.15062045357295678,2.9908536585365852,High,Very Old
-118.12,34.14,25.0,3420.0,977.0,1718.0,947.0,3.1033,217900.0,<1H OCEAN,3.6114044350580783,0.285672514619883,1.8141499472016895,Medium,Moderately Old
-118.13,34.13,39.0,2099.0,397.0,1500.0,380.0,4.8304,493200.0,<1H OCEAN,5.523684210526316,0.18913768461171987,3.9473684210526314,High,Very Old
-118.13,34.14,23.0,5465.0,1494.0,2511.0,1359.0,3.4531,210900.0,<1H OCEAN,4.021339220014717,0.27337602927721866,1.8476821192052981,Medium,Moderately Old
-118.13,34.14,29.0,3559.0,1034.0,1658.0,965.0,3.2643,163900.0,<1H OCEAN,3.688082901554404,0.29053104804720425,1.7181347150259068,Medium,Moderately Old
-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,225000.0,<1H OCEAN,3.991812865497076,0.2757105186053326,1.6413255360623782,Medium,Moderately Old
-118.14,34.14,17.0,3404.0,1011.0,1694.0,949.0,2.9511,282300.0,<1H OCEAN,3.5869336143308748,0.29700352526439483,1.7850368809272918,Low,New
-118.15,34.14,27.0,1499.0,426.0,755.0,414.0,3.875,258300.0,<1H OCEAN,3.6207729468599035,0.28418945963975983,1.8236714975845412,Medium,Moderately Old
-118.15,34.14,45.0,543.0,191.0,454.0,181.0,2.3,55000.0,<1H OCEAN,3.0,0.35174953959484345,2.5082872928176796,Low,Very Old
-118.15,34.14,52.0,403.0,117.0,361.0,105.0,1.625,187500.0,<1H OCEAN,3.8380952380952382,0.2903225806451613,3.4380952380952383,Low,Very Old
-118.16,34.14,27.0,1551.0,254.0,816.0,233.0,8.2435,500001.0,<1H OCEAN,6.656652360515022,0.16376531270148292,3.5021459227467813,Very High,Moderately Old
-118.16,34.14,41.0,3039.0,482.0,973.0,446.0,7.4817,500001.0,<1H OCEAN,6.813901345291479,0.1586048042119118,2.181614349775785,Very High,Very Old
-118.17,34.14,45.0,2257.0,285.0,759.0,305.0,11.7894,500001.0,<1H OCEAN,7.4,0.12627381479840497,2.4885245901639346,Very High,Very Old
-118.18,34.13,44.0,2734.0,415.0,1057.0,424.0,7.9213,477800.0,<1H OCEAN,6.44811320754717,0.15179224579370884,2.4929245283018866,Very High,Very Old
-118.18,34.13,39.0,2902.0,460.0,1007.0,420.0,6.1953,363000.0,<1H OCEAN,6.90952380952381,0.15851137146795313,2.3976190476190475,Very High,Very Old
-118.18,34.14,38.0,3039.0,487.0,1131.0,465.0,7.7116,360900.0,<1H OCEAN,6.535483870967742,0.1602500822639026,2.432258064516129,Very High,Very Old
-118.15,34.13,30.0,2763.0,520.0,1143.0,465.0,4.7298,500001.0,<1H OCEAN,5.941935483870968,0.18820123054650742,2.458064516129032,High,Old
-118.15,34.13,50.0,2443.0,494.0,947.0,451.0,4.7344,314700.0,<1H OCEAN,5.416851441241685,0.20221039705280394,2.0997782705099777,High,Very Old
-118.16,34.13,36.0,4003.0,647.0,1337.0,631.0,7.723,500001.0,<1H OCEAN,6.3438985736925515,0.16162877841618786,2.1188589540412046,Very High,Old
-118.13,34.13,52.0,2826.0,381.0,924.0,365.0,7.9976,500001.0,<1H OCEAN,7.742465753424658,0.13481953290870488,2.5315068493150683,Very High,Very Old
-118.13,34.12,46.0,3156.0,430.0,1109.0,423.0,10.7397,500001.0,<1H OCEAN,7.460992907801418,0.13624841571609633,2.6217494089834514,Very High,Very Old
-118.14,34.13,16.0,3569.0,821.0,1505.0,783.0,4.9167,251100.0,<1H OCEAN,4.558109833971903,0.2300364247688428,1.922094508301405,High,New
-118.14,34.13,49.0,4438.0,803.0,1650.0,741.0,5.1072,479700.0,<1H OCEAN,5.989203778677463,0.18093735917079765,2.2267206477732793,High,Very Old
-118.15,34.13,34.0,824.0,224.0,430.0,213.0,3.6389,215000.0,<1H OCEAN,3.868544600938967,0.27184466019417475,2.0187793427230045,Medium,Old
-118.12,34.13,52.0,2935.0,341.0,975.0,327.0,11.706,500001.0,<1H OCEAN,8.97553516819572,0.1161839863713799,2.981651376146789,Very High,Very Old
-118.11,34.12,48.0,2476.0,313.0,900.0,303.0,10.6767,500001.0,<1H OCEAN,8.171617161716172,0.1264135702746365,2.9702970297029703,Very High,Very Old
-118.11,34.12,52.0,2954.0,371.0,1152.0,347.0,11.5609,500001.0,<1H OCEAN,8.512968299711815,0.12559241706161137,3.319884726224784,Very High,Very Old
-118.12,34.12,52.0,2907.0,317.0,956.0,279.0,15.0001,500001.0,<1H OCEAN,10.419354838709678,0.10904712762297901,3.4265232974910393,Very High,Very Old
-118.12,34.11,52.0,2787.0,353.0,1057.0,364.0,10.2317,500001.0,<1H OCEAN,7.656593406593407,0.126659490491568,2.9038461538461537,Very High,Very Old
-118.13,34.11,52.0,2568.0,345.0,1102.0,345.0,9.1373,500001.0,<1H OCEAN,7.443478260869565,0.13434579439252337,3.1942028985507247,Very High,Very Old
-118.14,34.11,52.0,2742.0,422.0,1153.0,414.0,8.1124,500001.0,<1H OCEAN,6.6231884057971016,0.1539022611232677,2.785024154589372,Very High,Very Old
-118.1,34.13,44.0,1917.0,265.0,754.0,257.0,12.4237,500001.0,<1H OCEAN,7.4591439688715955,0.13823682837767345,2.933852140077821,Very High,Very Old
-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,500001.0,<1H OCEAN,7.036290322580645,0.13581661891117477,2.7943548387096775,Very High,Very Old
-118.09,34.12,45.0,2966.0,415.0,1231.0,409.0,7.8347,500001.0,<1H OCEAN,7.251833740831296,0.1399190829399865,3.0097799511002443,Very High,Very Old
-118.1,34.12,49.0,3783.0,579.0,1601.0,539.0,6.3013,500001.0,<1H OCEAN,7.0185528756957325,0.15305313243457574,2.9703153988868274,Very High,Very Old
-118.1,34.12,50.0,1835.0,231.0,636.0,211.0,11.6471,500001.0,<1H OCEAN,8.696682464454977,0.12588555858310627,3.014218009478673,Very High,Very Old
-118.1,34.13,47.0,2234.0,276.0,749.0,260.0,15.0001,500001.0,<1H OCEAN,8.592307692307692,0.12354521038495972,2.8807692307692307,Very High,Very Old
-118.08,34.13,39.0,788.0,128.0,413.0,139.0,5.9546,396700.0,INLAND,5.669064748201439,0.16243654822335024,2.971223021582734,High,Very Old
-118.08,34.12,41.0,1598.0,280.0,807.0,282.0,5.5067,325000.0,<1H OCEAN,5.666666666666667,0.17521902377972465,2.8617021276595747,High,Very Old
-118.09,34.12,38.0,2638.0,432.0,1284.0,433.0,5.4536,342700.0,<1H OCEAN,6.092378752886836,0.16376042456406367,2.9653579676674364,High,Very Old
-118.09,34.12,38.0,1713.0,285.0,779.0,286.0,5.6152,359900.0,<1H OCEAN,5.989510489510489,0.16637478108581435,2.7237762237762237,High,Very Old
-118.07,34.13,27.0,3787.0,913.0,1992.0,853.0,3.301,251200.0,INLAND,4.439624853458382,0.24108793240031687,2.335287221570926,Medium,Moderately Old
-118.08,34.13,28.0,4465.0,985.0,2273.0,949.0,3.5671,228500.0,INLAND,4.7049525816649105,0.2206047032474804,2.3951527924130662,Medium,Moderately Old
